run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
6,77859,62,62,PAYMENT,0,0,0
6,77916,970,970,NEW_ORDER,0,0,0
6,77916,247,247,PAYMENT,0,0,0
6,77918,95,95,PAYMENT,0,0,0
6,77927,470,470,NEW_ORDER,0,0,0
6,77959,214,214,NEW_ORDER,0,0,0
6,77969,675,675,NEW_ORDER,0,0,0
6,77976,1299,1299,NEW_ORDER,0,0,0
6,78013,1459,1459,NEW_ORDER,0,0,0
6,78015,1790,1790,NEW_ORDER,0,0,0
6,78036,2619,2619,STOCK_LEVEL,0,0,0
6,78037,1831,1831,STOCK_LEVEL,0,0,0
6,78052,1756,1756,STOCK_LEVEL,0,0,0
6,78053,1587,1587,STOCK_LEVEL,0,0,0
6,78054,1095,1095,STOCK_LEVEL,0,0,0
6,78056,895,895,ORDER_STATUS,0,0,0
6,78058,1834,1834,STOCK_LEVEL,0,0,0
6,78067,1801,1801,STOCK_LEVEL,0,0,0
6,78079,1362,1362,STOCK_LEVEL,0,0,0
6,78107,28,28,ORDER_STATUS,0,0,0
6,78135,756,756,NEW_ORDER,0,0,0
6,78135,303,303,PAYMENT,0,0,0
6,78139,124,124,PAYMENT,0,0,0
6,78139,1553,1553,NEW_ORDER,0,0,0
6,78139,83,83,PAYMENT,0,0,0
6,78139,102,102,PAYMENT,0,0,0
6,78139,298,298,NEW_ORDER,0,0,0
6,78139,86,86,NEW_ORDER,0,0,0
6,78139,1165,1165,NEW_ORDER,0,0,0
6,78140,1217,1217,NEW_ORDER,0,0,0
6,78140,125,125,NEW_ORDER,0,0,0
6,78140,213,213,NEW_ORDER,0,0,0
6,78140,2112,2111,DELIVERY_BG,0,0,0
6,78140,641,641,NEW_ORDER,0,0,0
6,78144,442,442,NEW_ORDER,0,0,0
6,78146,370,370,PAYMENT,0,0,0
6,78153,294,294,NEW_ORDER,0,0,0
6,78153,184,184,NEW_ORDER,0,0,0
6,78153,0,0,DELIVERY,0,0,0
6,78165,910,910,PAYMENT,0,0,0
6,78187,505,505,NEW_ORDER,0,0,0
6,78195,488,488,ORDER_STATUS,0,0,0
6,78206,53,53,PAYMENT,0,0,0
6,78213,362,362,NEW_ORDER,0,0,0
6,78213,74,74,PAYMENT,0,0,0
6,78238,99,99,PAYMENT,0,0,0
6,78240,2600,2600,STOCK_LEVEL,0,0,0
6,78243,176,176,PAYMENT,0,0,0
6,78249,494,494,STOCK_LEVEL,0,0,0
6,78269,353,353,PAYMENT,0,0,0
6,78270,513,513,NEW_ORDER,0,0,0
6,78272,356,356,PAYMENT,0,0,0
6,78272,132,132,PAYMENT,0,0,0
6,78272,0,0,DELIVERY,0,0,0
6,78274,25,25,PAYMENT,0,0,0
6,78276,129,129,PAYMENT,0,0,0
6,78279,135,135,PAYMENT,0,0,0
6,78280,140,140,PAYMENT,0,0,0
6,78282,142,142,ORDER_STATUS,0,0,0
6,78306,66,66,PAYMENT,0,0,0
6,78311,2888,2888,DELIVERY_BG,0,0,0
6,78311,39,39,PAYMENT,0,0,0
6,78311,32,32,PAYMENT,0,0,0
6,78312,173,173,PAYMENT,0,0,0
6,78319,1091,1091,STOCK_LEVEL,0,0,0
6,78321,403,403,NEW_ORDER,0,0,0
6,78321,362,362,NEW_ORDER,0,0,0
6,78322,10,10,PAYMENT,0,0,0
6,78333,279,279,NEW_ORDER,0,0,0
6,78334,58,58,PAYMENT,0,0,0
6,78335,195,195,PAYMENT,0,0,0
6,78358,1250,1250,STOCK_LEVEL,0,0,0
6,78361,222,222,NEW_ORDER,0,0,0
6,78369,332,332,PAYMENT,0,0,0
6,78383,72,72,PAYMENT,0,0,0
6,78385,246,246,PAYMENT,0,0,0
6,78388,118,118,NEW_ORDER,0,0,0
6,78391,111,111,PAYMENT,0,0,0
6,78396,85,85,PAYMENT,0,0,0
6,78399,212,212,PAYMENT,0,0,0
6,78400,1002,1002,DELIVERY_BG,0,0,0
6,78403,81,81,NEW_ORDER,0,0,0
6,78406,7,7,PAYMENT,0,0,0
6,78409,97,97,PAYMENT,0,0,0
6,78423,35,35,PAYMENT,0,0,0
6,78423,0,0,DELIVERY,0,0,0
6,78431,804,804,NEW_ORDER,0,0,0
6,78432,293,293,NEW_ORDER,0,0,0
6,78433,126,126,PAYMENT,0,0,0
6,78437,76,76,PAYMENT,0,0,0
6,78437,815,815,NEW_ORDER,0,0,0
6,78438,55,55,PAYMENT,0,0,0
6,78438,105,105,NEW_ORDER,0,0,0
6,78439,2452,2452,DELIVERY_BG,0,0,0
6,78439,304,304,NEW_ORDER,0,0,0
6,78457,183,183,NEW_ORDER,0,0,0
6,78458,73,73,NEW_ORDER,0,0,0
6,78463,220,220,NEW_ORDER,0,0,0
6,78465,74,74,NEW_ORDER,0,0,0
6,78481,162,162,PAYMENT,0,0,0
6,78497,362,362,NEW_ORDER,0,0,0
6,78507,68,68,PAYMENT,0,0,0
6,78519,380,380,NEW_ORDER,0,0,0
6,78526,130,130,PAYMENT,0,0,0
6,78532,319,319,NEW_ORDER,0,0,0
6,78539,101,101,PAYMENT,0,0,0
6,78548,335,335,PAYMENT,0,0,0
6,78553,445,445,NEW_ORDER,0,0,0
6,78557,4750,4749,DELIVERY_BG,0,0,0
6,78563,6,6,PAYMENT,0,0,0
6,78566,101,101,PAYMENT,0,0,0
6,78584,77,77,PAYMENT,0,0,0
6,78593,355,355,NEW_ORDER,0,0,0
6,78607,630,630,NEW_ORDER,0,0,0
6,78612,209,209,NEW_ORDER,0,0,0
6,78612,554,554,PAYMENT,0,0,0
6,78613,0,0,DELIVERY,0,0,0
6,78642,307,307,NEW_ORDER,0,0,0
6,78643,448,448,NEW_ORDER,0,0,0
6,78646,33,33,PAYMENT,0,0,0
6,78650,444,444,NEW_ORDER,0,0,0
6,78678,309,309,NEW_ORDER,0,0,0
6,78708,426,426,NEW_ORDER,0,0,0
6,78730,299,299,NEW_ORDER,0,0,0
6,78787,330,330,NEW_ORDER,0,0,0
6,78816,378,378,NEW_ORDER,0,0,0
6,78816,0,0,DELIVERY,0,0,0
6,78820,294,294,NEW_ORDER,0,0,0
6,78865,157,157,PAYMENT,0,0,0
6,78886,449,449,NEW_ORDER,0,0,0
6,78888,101,101,PAYMENT,0,0,0
6,78895,398,398,NEW_ORDER,0,0,0
6,78903,464,464,NEW_ORDER,0,0,0
6,78915,362,362,NEW_ORDER,0,0,0
6,78932,611,611,NEW_ORDER,0,0,0
6,78932,0,0,DELIVERY,0,0,0
6,78933,385,385,NEW_ORDER,0,0,0
6,78941,422,422,PAYMENT,0,0,0
6,78944,79,79,PAYMENT,0,0,0
6,78959,907,907,NEW_ORDER,0,0,0
6,78978,439,439,NEW_ORDER,0,0,0
6,78986,821,821,NEW_ORDER,0,0,0
6,78988,719,719,NEW_ORDER,0,0,0
6,79002,539,539,NEW_ORDER,0,0,0
6,79015,582,582,NEW_ORDER,0,0,0
6,79018,612,612,NEW_ORDER,0,0,0
6,79031,891,891,PAYMENT,0,0,0
6,79044,156,156,PAYMENT,0,0,0
6,79061,411,411,NEW_ORDER,0,0,0
6,79069,391,391,NEW_ORDER,0,0,0
6,79075,716,716,PAYMENT,0,0,0
6,79108,515,515,NEW_ORDER,0,0,0
6,79116,658,658,ORDER_STATUS,0,0,0
6,79151,236,236,PAYMENT,0,0,0
6,79174,196,196,PAYMENT,0,0,0
6,79177,611,611,NEW_ORDER,0,0,0
6,79178,245,245,PAYMENT,0,0,0
6,79185,124,124,PAYMENT,0,0,0
6,79195,553,553,NEW_ORDER,0,0,0
6,79204,474,474,NEW_ORDER,0,0,0
6,79210,801,801,NEW_ORDER,0,0,0
6,79268,250,250,NEW_ORDER,0,0,0
6,79279,747,747,NEW_ORDER,0,0,0
6,79279,0,0,DELIVERY,0,0,0
6,79297,338,338,PAYMENT,0,0,0
6,79299,862,862,NEW_ORDER,0,0,0
6,79307,973,973,PAYMENT,0,0,0
6,79328,425,425,NEW_ORDER,0,0,0
6,79328,685,685,NEW_ORDER,0,0,0
6,79331,511,511,NEW_ORDER,0,0,0
6,79333,288,288,PAYMENT,0,0,0
6,79335,1182,1182,DELIVERY_BG,0,0,0
6,79335,0,0,DELIVERY,0,0,0
6,79340,756,756,NEW_ORDER,0,0,0
6,79350,165,165,PAYMENT,0,0,0
6,79357,794,794,NEW_ORDER,0,0,0
6,79381,981,981,PAYMENT,0,0,0
6,79445,799,799,PAYMENT,0,0,0
6,79446,106,106,PAYMENT,0,0,0
6,79452,465,465,NEW_ORDER,0,0,0
6,79473,587,587,NEW_ORDER,1,0,0
6,79476,302,302,PAYMENT,0,0,0
6,79478,32,32,PAYMENT,0,0,0
6,79479,998,998,NEW_ORDER,0,0,0
6,79479,98,98,PAYMENT,0,0,0
6,79492,376,376,NEW_ORDER,0,0,0
6,79492,477,477,NEW_ORDER,0,0,0
6,79493,315,315,NEW_ORDER,0,0,0
6,79498,891,891,NEW_ORDER,0,0,0
6,79500,556,556,NEW_ORDER,0,0,0
6,79510,615,615,NEW_ORDER,1,0,0
6,79517,313,313,PAYMENT,0,0,0
6,79527,199,199,NEW_ORDER,0,0,0
6,79533,338,338,PAYMENT,0,0,0
6,79534,24,24,PAYMENT,0,0,0
6,79566,267,267,PAYMENT,0,0,0
6,79569,272,272,PAYMENT,0,0,0
6,79574,499,499,NEW_ORDER,0,0,0
6,79587,599,599,NEW_ORDER,1,0,0
6,79595,97,97,PAYMENT,0,0,0
6,79606,256,256,NEW_ORDER,0,0,0
6,79607,397,397,NEW_ORDER,0,0,0
6,79614,582,582,PAYMENT,0,0,0
6,79617,141,141,PAYMENT,0,0,0
6,79618,0,0,DELIVERY,0,0,0
6,79621,94,94,PAYMENT,0,0,0
6,79624,3562,3562,DELIVERY_BG,0,0,0
6,79629,322,322,PAYMENT,0,0,0
6,79640,123,123,PAYMENT,0,0,0
6,79640,106,106,PAYMENT,0,0,0
6,79643,191,191,NEW_ORDER,0,0,0
6,79647,1326,1326,STOCK_LEVEL,0,0,0
6,79660,53,53,PAYMENT,0,0,0
6,79666,37,37,PAYMENT,0,0,0
6,79672,1400,1400,DELIVERY_BG,0,0,0
6,79673,140,140,PAYMENT,0,0,0
6,79677,499,499,NEW_ORDER,0,0,0
6,79701,632,632,NEW_ORDER,0,0,0
6,79708,704,704,NEW_ORDER,0,0,0
6,79724,231,231,PAYMENT,0,0,0
6,79726,102,102,PAYMENT,0,0,0
6,79755,115,115,PAYMENT,0,0,0
6,79758,650,650,NEW_ORDER,0,0,0
6,79760,52,52,PAYMENT,0,0,0
6,79765,292,292,PAYMENT,0,0,0
6,79771,202,202,PAYMENT,0,0,0
6,79773,49,49,PAYMENT,0,0,0
6,79782,514,514,NEW_ORDER,0,0,0
6,79786,294,294,PAYMENT,0,0,0
6,79792,197,197,ORDER_STATUS,0,0,0
6,79795,40,40,PAYMENT,0,0,0
6,79802,357,357,NEW_ORDER,0,0,0
6,79802,236,236,NEW_ORDER,0,0,0
6,79808,6,6,PAYMENT,0,0,0
6,79821,56,56,PAYMENT,0,0,0
6,79858,379,379,NEW_ORDER,0,0,0
6,79858,0,0,DELIVERY,0,0,0
6,79862,370,370,NEW_ORDER,0,0,0
6,79863,385,385,NEW_ORDER,0,0,0
6,79916,585,585,NEW_ORDER,0,0,0
6,79918,146,146,PAYMENT,0,0,0
6,79938,298,298,NEW_ORDER,0,0,0
6,79961,374,374,PAYMENT,0,0,0
6,79976,333,333,NEW_ORDER,0,0,0
6,79991,385,385,NEW_ORDER,0,0,0
6,80033,332,332,PAYMENT,0,0,0
6,80059,399,399,NEW_ORDER,0,0,0
6,80067,453,453,NEW_ORDER,0,0,0
6,80082,508,508,NEW_ORDER,0,0,0
6,80100,109,109,PAYMENT,0,0,0
6,80101,428,428,NEW_ORDER,0,0,0
6,80144,418,418,NEW_ORDER,0,0,0
6,80169,110,110,PAYMENT,0,0,0
6,80175,393,393,NEW_ORDER,0,0,0
6,80177,556,556,NEW_ORDER,0,0,0
6,80202,869,869,NEW_ORDER,0,0,0
6,80214,427,427,PAYMENT,0,0,0
6,80217,409,409,PAYMENT,0,0,0
6,80220,356,356,PAYMENT,0,0,0
6,80221,77,77,PAYMENT,0,0,0
6,80236,441,441,NEW_ORDER,0,0,0
6,80250,332,332,NEW_ORDER,0,0,0
6,80289,810,810,STOCK_LEVEL,0,0,0
6,80320,1504,1503,DELIVERY_BG,0,0,0
6,80325,504,504,STOCK_LEVEL,0,0,0
6,80337,47,47,NEW_ORDER,0,0,0
6,80350,434,434,NEW_ORDER,0,0,0
6,80351,31,31,PAYMENT,0,0,0
6,80355,186,186,PAYMENT,0,0,0
6,80376,1944,1944,STOCK_LEVEL,0,0,0
6,80385,149,149,NEW_ORDER,0,0,0
6,80389,597,597,NEW_ORDER,0,0,0
6,80396,176,176,PAYMENT,0,0,0
6,80396,719,719,NEW_ORDER,0,0,0
6,80415,348,348,NEW_ORDER,0,0,0
6,80440,578,578,NEW_ORDER,0,0,0
6,80440,680,680,NEW_ORDER,0,0,0
6,80467,665,665,STOCK_LEVEL,0,0,0
6,80468,266,266,STOCK_LEVEL,0,0,0
6,80471,510,510,NEW_ORDER,0,0,0
6,80475,803,803,PAYMENT,0,0,0
6,80483,1332,1332,STOCK_LEVEL,0,0,0
6,80484,1127,1127,STOCK_LEVEL,0,0,0
6,80486,269,269,NEW_ORDER,0,0,0
6,80488,388,388,NEW_ORDER,0,0,0
6,80489,14,14,PAYMENT,0,0,0
6,80490,105,105,NEW_ORDER,0,0,0
6,80499,162,162,PAYMENT,0,0,0
6,80500,4010,4010,DELIVERY_BG,0,0,0
6,80511,864,864,NEW_ORDER,0,0,0
6,80529,89,89,NEW_ORDER,0,0,0
6,80534,596,596,ORDER_STATUS,0,0,0
6,80540,506,506,NEW_ORDER,0,0,0
6,80542,321,321,NEW_ORDER,0,0,0
6,80544,55,55,PAYMENT,0,0,0
6,80546,773,773,PAYMENT,0,0,0
6,80548,48,48,PAYMENT,0,0,0
6,80557,161,161,NEW_ORDER,0,0,0
6,80573,218,218,NEW_ORDER,0,0,0
6,80578,328,328,NEW_ORDER,0,0,0
6,80586,372,372,NEW_ORDER,0,0,0
6,80594,8,8,PAYMENT,0,0,0
6,80603,119,119,NEW_ORDER,0,0,0
6,80715,1049,1049,NEW_ORDER,0,0,0
6,80722,545,545,NEW_ORDER,0,0,0
6,80730,1798,1798,DELIVERY_BG,0,0,0
6,80738,298,298,NEW_ORDER,0,0,0
6,80742,391,391,NEW_ORDER,0,0,0
6,80753,2140,2140,DELIVERY_BG,0,0,0
6,80789,195,195,NEW_ORDER,0,0,0
6,80794,4,4,PAYMENT,0,0,0
6,80796,43,43,PAYMENT,0,0,0
6,80815,77,77,PAYMENT,0,0,0
6,80820,1062,1062,NEW_ORDER,0,0,0
6,80838,265,265,PAYMENT,0,0,0
6,80839,863,863,ORDER_STATUS,0,0,0
6,80842,294,294,PAYMENT,0,0,0
6,80850,108,108,PAYMENT,0,0,0
6,80864,286,286,PAYMENT,0,0,0
6,80877,378,378,NEW_ORDER,0,0,0
6,80883,708,708,NEW_ORDER,0,0,0
6,80887,498,498,ORDER_STATUS,0,0,0
6,80901,413,413,NEW_ORDER,0,0,0
6,80901,0,0,DELIVERY,0,0,0
6,80902,358,358,PAYMENT,0,0,0
6,80916,2493,2493,DELIVERY_BG,0,0,0
6,80916,448,448,NEW_ORDER,0,0,0
6,80926,443,443,NEW_ORDER,0,0,0
6,80926,397,397,NEW_ORDER,0,0,0
6,80938,335,335,PAYMENT,0,0,0
6,80942,212,212,PAYMENT,0,0,0
6,80950,72,72,PAYMENT,0,0,0
6,80952,69,69,PAYMENT,0,0,0
6,80954,139,139,PAYMENT,0,0,0
6,80954,11514,11514,DELIVERY_BG,0,0,0
6,80964,126,126,PAYMENT,0,0,0
6,80982,32,32,PAYMENT,0,0,0
6,81009,658,658,NEW_ORDER,0,0,0
6,81022,68,68,PAYMENT,0,0,0
6,81029,704,704,NEW_ORDER,0,0,0
6,81034,492,492,NEW_ORDER,0,0,0
6,81039,663,663,NEW_ORDER,0,0,0
6,81090,368,368,NEW_ORDER,0,0,0
6,81091,580,580,NEW_ORDER,0,0,0
6,81101,615,615,NEW_ORDER,0,0,0
6,81133,643,643,NEW_ORDER,0,0,0
6,81137,597,597,NEW_ORDER,0,0,0
6,81140,725,725,PAYMENT,0,0,0
6,81163,696,696,NEW_ORDER,0,0,0
6,81164,370,370,PAYMENT,0,0,0
6,81169,698,698,PAYMENT,0,0,0
6,81192,396,396,PAYMENT,0,0,0
6,81237,208,208,PAYMENT,0,0,0
6,81243,709,709,NEW_ORDER,0,0,0
6,81265,377,377,NEW_ORDER,0,0,0
6,81269,723,723,PAYMENT,0,0,0
6,81276,719,719,ORDER_STATUS,0,0,0
6,81281,299,299,NEW_ORDER,0,0,0
6,81289,573,573,NEW_ORDER,0,0,0
6,81297,164,164,PAYMENT,0,0,0
6,81297,0,0,DELIVERY,0,0,0
6,81304,484,484,NEW_ORDER,0,0,0
6,81316,452,452,PAYMENT,0,0,0
6,81325,475,475,NEW_ORDER,0,0,0
6,81328,489,489,NEW_ORDER,0,0,0
6,81332,406,406,NEW_ORDER,0,0,0
6,81333,1232,1232,NEW_ORDER,0,0,0
6,81333,369,369,NEW_ORDER,0,0,0
6,81339,63,63,PAYMENT,0,0,0
6,81343,391,391,NEW_ORDER,0,0,0
6,81344,63,63,PAYMENT,0,0,0
6,81371,417,417,PAYMENT,0,0,0
6,81395,361,361,NEW_ORDER,0,0,0
6,81415,172,172,PAYMENT,0,0,0
6,81418,153,153,NEW_ORDER,0,0,0
6,81425,92,92,PAYMENT,0,0,0
6,81426,484,484,NEW_ORDER,0,0,0
6,81429,86,86,PAYMENT,0,0,0
6,81438,596,596,NEW_ORDER,0,0,0
6,81438,201,201,PAYMENT,0,0,0
6,81449,1367,1367,NEW_ORDER,0,0,0
6,81461,43,43,PAYMENT,0,0,0
6,81464,160,160,PAYMENT,0,0,0
6,81469,40,40,PAYMENT,0,0,0
6,81469,20,20,PAYMENT,0,0,0
6,81475,338,338,NEW_ORDER,0,0,0
6,81509,40,40,PAYMENT,0,0,0
6,81517,377,377,NEW_ORDER,0,0,0
6,81525,587,587,NEW_ORDER,0,0,0
6,81536,75,75,PAYMENT,0,0,0
6,81541,77,77,PAYMENT,0,0,0
6,81546,107,107,PAYMENT,0,0,0
6,81576,485,485,ORDER_STATUS,0,0,0
6,81583,37,37,PAYMENT,0,0,0
6,81593,492,492,NEW_ORDER,0,0,0
6,81610,694,694,NEW_ORDER,0,0,0
6,81618,449,449,NEW_ORDER,0,0,0
6,81649,486,486,NEW_ORDER,0,0,0
6,81649,333,333,NEW_ORDER,0,0,0
6,81650,0,0,DELIVERY,0,0,0
6,81656,740,740,NEW_ORDER,0,0,0
6,81661,622,622,NEW_ORDER,0,0,0
6,81663,394,394,PAYMENT,0,0,0
6,81663,0,0,DELIVERY,0,0,0
6,81665,239,239,NEW_ORDER,0,0,0
6,81666,56,56,PAYMENT,0,0,0
6,81670,195,195,PAYMENT,0,0,0
6,81673,8,8,PAYMENT,0,0,0
6,81681,591,591,NEW_ORDER,0,0,0
6,81692,2192,2192,STOCK_LEVEL,0,0,0
6,81708,171,171,PAYMENT,0,0,0
6,81714,319,319,NEW_ORDER,0,0,0
6,81747,74,74,PAYMENT,0,0,0
6,81748,130,130,PAYMENT,0,0,0
6,81767,191,191,PAYMENT,0,0,0
6,81768,0,0,DELIVERY,0,0,0
6,81799,471,471,NEW_ORDER,0,0,0
6,81802,377,377,NEW_ORDER,0,0,0
6,81807,266,266,NEW_ORDER,0,0,0
6,81810,96,96,PAYMENT,0,0,0
6,81811,103,103,PAYMENT,0,0,0
6,81843,651,651,NEW_ORDER,0,0,0
6,81851,41,41,PAYMENT,0,0,0
6,81854,2575,2575,DELIVERY_BG,0,0,0
6,81879,2261,2261,DELIVERY_BG,0,0,0
6,81884,862,862,NEW_ORDER,0,0,0
6,81891,547,547,NEW_ORDER,0,0,0
6,81891,366,366,NEW_ORDER,0,0,0
6,81896,427,427,NEW_ORDER,0,0,0
6,81917,502,502,NEW_ORDER,0,0,0
6,81933,284,284,NEW_ORDER,0,0,0
6,81977,122,122,PAYMENT,0,0,0
6,81981,64,64,PAYMENT,0,0,0
6,82028,590,590,PAYMENT,0,0,0
6,82032,181,181,PAYMENT,0,0,0
6,82059,257,257,NEW_ORDER,0,0,0
6,82072,555,555,NEW_ORDER,0,0,0
6,82077,100,100,PAYMENT,0,0,0
6,82095,204,204,PAYMENT,0,0,0
6,82117,828,828,NEW_ORDER,0,0,0
6,82138,205,205,PAYMENT,0,0,0
6,82139,975,975,ORDER_STATUS,0,0,0
6,82143,818,818,ORDER_STATUS,0,0,0
6,82178,595,595,NEW_ORDER,0,0,0
6,82190,118,118,PAYMENT,0,0,0
6,82217,158,158,NEW_ORDER,0,0,0
6,82221,192,192,PAYMENT,0,0,0
6,82227,110,110,PAYMENT,0,0,0
6,82255,448,448,NEW_ORDER,0,0,0
6,82260,927,927,NEW_ORDER,0,0,0
6,82276,584,584,NEW_ORDER,0,0,0
6,82277,530,530,NEW_ORDER,0,0,0
6,82277,0,0,DELIVERY,0,0,0
6,82302,636,636,NEW_ORDER,0,0,0
6,82323,667,667,NEW_ORDER,0,0,0
6,82336,34,34,PAYMENT,0,0,0
6,82340,202,202,PAYMENT,0,0,0
6,82340,2482,2482,DELIVERY_BG,0,0,0
6,82346,6,6,PAYMENT,0,0,0
6,82353,4740,4740,DELIVERY_BG,0,0,0
6,82353,0,0,DELIVERY,0,0,0
6,82356,985,985,NEW_ORDER,0,0,0
6,82364,683,683,NEW_ORDER,0,0,0
6,82385,45,45,PAYMENT,0,0,0
6,82399,588,588,PAYMENT,0,0,0
6,82453,232,232,NEW_ORDER,0,0,0
6,82471,878,878,ORDER_STATUS,0,0,0
6,82489,646,646,NEW_ORDER,0,0,0
6,82505,626,626,NEW_ORDER,0,0,0
6,82513,157,157,PAYMENT,0,0,0
6,82513,0,0,DELIVERY,0,0,0
6,82520,156,156,PAYMENT,0,0,0
6,82541,560,560,NEW_ORDER,0,0,0
6,82552,335,335,NEW_ORDER,0,0,0
6,82557,5085,5085,DELIVERY_BG,0,0,0
6,82600,111,111,STOCK_LEVEL,0,0,0
6,82605,345,345,NEW_ORDER,0,0,0
6,82607,87,87,PAYMENT,0,0,0
6,82614,3286,3286,STOCK_LEVEL,0,0,0
6,82614,0,0,DELIVERY,0,0,0
6,82616,16,16,STOCK_LEVEL,0,0,0
6,82616,1690,1690,STOCK_LEVEL,0,0,0
6,82634,29,29,PAYMENT,0,0,0
6,82635,558,558,NEW_ORDER,0,0,0
6,82635,78,78,PAYMENT,0,0,0
6,82653,1642,1642,STOCK_LEVEL,0,0,0
6,82655,907,907,ORDER_STATUS,0,0,0
6,82671,1332,1332,STOCK_LEVEL,0,0,0
6,82674,58,58,PAYMENT,0,0,0
6,82674,203,203,PAYMENT,0,0,0
6,82675,40,40,PAYMENT,0,0,0
6,82676,400,400,NEW_ORDER,0,0,0
6,82697,3756,3756,STOCK_LEVEL,0,0,0
6,82706,1374,1374,STOCK_LEVEL,0,0,0
6,82707,2311,2311,STOCK_LEVEL,0,0,0
6,82707,100,100,NEW_ORDER,0,0,0
6,82712,1042,1042,NEW_ORDER,0,0,0
6,82719,319,319,NEW_ORDER,0,0,0
6,82719,84,84,NEW_ORDER,0,0,0
6,82720,46,46,PAYMENT,0,0,0
6,82727,1218,1218,ORDER_STATUS,0,0,0
6,82731,278,278,NEW_ORDER,0,0,0
6,82790,1129,1129,STOCK_LEVEL,0,0,0
6,82797,461,461,ORDER_STATUS,0,0,0
6,82802,1003,1003,STOCK_LEVEL,0,0,0
6,82814,87,87,STOCK_LEVEL,0,0,0
6,82814,675,675,STOCK_LEVEL,0,0,0
6,82820,100,100,STOCK_LEVEL,0,0,0
6,82838,131,131,PAYMENT,0,0,0
6,82838,515,515,PAYMENT,0,0,0
6,82838,118,118,PAYMENT,0,0,0
6,82845,460,460,NEW_ORDER,0,0,0
6,82859,21,21,PAYMENT,0,0,0
6,82859,764,764,NEW_ORDER,0,0,0
6,82860,186,186,NEW_ORDER,0,0,0
6,82861,164,164,NEW_ORDER,0,0,0
6,82861,634,634,ORDER_STATUS,0,0,0
6,82879,20,20,PAYMENT,0,0,0
6,82879,20,20,PAYMENT,0,0,0
6,82880,35,35,PAYMENT,0,0,0
6,82889,1987,1987,STOCK_LEVEL,0,0,0
6,82909,119,119,PAYMENT,0,0,0
6,82910,49,49,PAYMENT,0,0,0
6,82926,1629,1629,DELIVERY_BG,0,0,0
6,82929,132,132,NEW_ORDER,0,0,0
6,82933,678,678,NEW_ORDER,0,0,0
6,82941,62,62,PAYMENT,0,0,0
6,82945,65,65,PAYMENT,0,0,0
6,82966,106,106,NEW_ORDER,0,0,0
6,82978,37,37,PAYMENT,0,0,0
6,82978,1082,1082,NEW_ORDER,0,0,0
6,82992,154,154,ORDER_STATUS,0,0,0
6,82995,276,276,PAYMENT,0,0,0
6,82995,116,116,PAYMENT,0,0,0
6,83008,187,187,PAYMENT,0,0,0
6,83010,303,303,NEW_ORDER,0,0,0
6,83010,208,208,PAYMENT,0,0,0
6,83010,196,196,NEW_ORDER,0,0,0
6,83014,380,380,NEW_ORDER,0,0,0
6,83046,54,54,PAYMENT,0,0,0
6,83051,435,435,NEW_ORDER,0,0,0
6,83054,1022,1022,NEW_ORDER,0,0,0
6,83055,126,126,PAYMENT,0,0,0
6,83057,325,325,NEW_ORDER,0,0,0
6,83065,524,524,NEW_ORDER,0,0,0
6,83072,211,211,PAYMENT,0,0,0
6,83073,140,140,NEW_ORDER,0,0,0
6,83078,189,189,NEW_ORDER,0,0,0
6,83079,69,69,PAYMENT,0,0,0
6,83085,75,75,PAYMENT,0,0,0
6,83097,384,384,NEW_ORDER,0,0,0
6,83106,40,40,PAYMENT,0,0,0
6,83107,929,929,NEW_ORDER,0,0,0
6,83110,1460,1460,DELIVERY_BG,0,0,0
6,83117,107,107,PAYMENT,0,0,0
6,83118,45,45,PAYMENT,0,0,0
6,83131,460,460,ORDER_STATUS,0,0,0
6,83142,132,132,PAYMENT,0,0,0
6,83142,0,0,DELIVERY,0,0,0
6,83149,959,959,PAYMENT,0,0,0
6,83156,49,49,PAYMENT,0,0,0
6,83169,38,38,PAYMENT,0,0,0
6,83172,75,75,NEW_ORDER,0,0,0
6,83186,208,208,NEW_ORDER,0,0,0
6,83191,196,196,NEW_ORDER,0,0,0
6,83191,914,914,DELIVERY_BG,0,0,0
6,83194,44,44,PAYMENT,0,0,0
6,83200,222,222,NEW_ORDER,0,0,0
6,83207,135,135,PAYMENT,0,0,0
6,83208,282,282,NEW_ORDER,0,0,0
6,83212,105,105,PAYMENT,0,0,0
6,83226,141,141,NEW_ORDER,0,0,0
6,83227,55,55,PAYMENT,0,0,0
6,83229,215,215,PAYMENT,0,0,0
6,83231,40,40,PAYMENT,0,0,0
6,83239,185,185,NEW_ORDER,0,0,0
6,83241,124,124,PAYMENT,0,0,0
6,83241,186,186,NEW_ORDER,0,0,0
6,83248,282,282,NEW_ORDER,0,0,0
6,83249,254,254,NEW_ORDER,0,0,0
6,83252,45,45,PAYMENT,0,0,0
6,83258,19,19,PAYMENT,0,0,0
6,83262,216,216,NEW_ORDER,0,0,0
6,83263,36,36,PAYMENT,0,0,0
6,83266,2365,2365,DELIVERY_BG,0,0,0
6,83267,216,216,ORDER_STATUS,0,0,0
6,83281,69,69,PAYMENT,0,0,0
6,83285,129,129,NEW_ORDER,0,0,0
6,83288,62,62,PAYMENT,0,0,0
6,83290,212,212,PAYMENT,0,0,0
6,83313,50,50,PAYMENT,0,0,0
6,83322,212,212,NEW_ORDER,0,0,0
6,83346,732,732,DELIVERY_BG,0,0,0
